number,value,datetime_start,datetime_complete,duration,params_dropout_rate,params_learning_rate,params_weight_decay,user_attrs_best_val_metrics,user_attrs_model_name,user_attrs_train_loss_history,user_attrs_val_loss_history,user_attrs_val_overall_metrics_history,state
0,0.8387096774193549,2026-07-29 10:20:18.626719,2026-07-29 10:20:34.466388,0 days 00:00:15.839669,0.2,0.0013292918943162175,0.0007114476009343421,"{'overall': {'n': 31, 'accuracy': 0.8387096774193549, 'precision': 0.7647058823529411, 'recall': 0.9285714285714286, 'sensitivity': 0.9285714285714286, 'specificity': 0.7647058823529411, 'balanced_accuracy': 0.8466386554621849, 'f1': 0.8387096774193549, 'confusion_matrix': [[13, 4], [1, 13]], 'auc': 0.8445378151260504, 'roc_curve': {'fpr': [0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.47058823529411764, 0.47058823529411764, 1.0], 'tpr': [0.0, 0.07142857142857142, 0.07142857142857142, 0.35714285714285715, 0.35714285714285715, 0.42857142857142855, 0.42857142857142855, 0.7857142857142857, 0.7857142857142857, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7857142857142857, 'precision': 0.8181818181818182, 'recall': 0.9, 'sensitivity': 0.9, 'specificity': 0.5, 'balanced_accuracy': 0.7, 'f1': 0.8571428571428571, 'confusion_matrix': [[2, 2], [1, 9]], 'auc': 0.55, 'roc_curve': {'fpr': [0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 1.0, 1.0], 'tpr': [0.0, 0.1, 0.1, 0.3, 0.3, 0.9, 0.9, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.8823529411764706, 'precision': 0.6666666666666666, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.8461538461538461, 'balanced_accuracy': 0.9230769230769231, 'f1': 0.8, 'confusion_matrix': [[11, 2], [0, 4]], 'auc': 0.9230769230769231, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.15384615384615385, 0.15384615384615385, 1.0], 'tpr': [0.0, 0.25, 0.5, 0.5, 1.0, 1.0]}}}",regnet_y_400mf_forniceal_palpebral_v2,"[0.8251626446944516, 0.7977103493651565, 0.7416330734077765, 0.7367045753667144, 0.6822153560969294, 0.6423638033218124, 0.5987955007423349, 0.628564030134759, 0.5695900998147977, 0.608397832938603, 0.5539919665070618, 0.603571219103677, 0.5880632988449668, 0.5574499332174963, 0.522811790104626, 0.5398157097044445, 0.558681904864149, 0.550259085739551, 0.5409564031224673, 0.5141444271113597, 0.582301756962627, 0.5328446922659063, 0.48411214615212006, 0.5232266479608964, 0.5728996610965859, 0.5086257182010988]","[0.7734503226895486, 0.6959594757326187, 0.698838843453315, 0.6875423712115134, 0.6835597522797123, 0.6783729426322445, 0.6522103605731842, 0.6668368539502544, 0.6377489124574969, 0.6403082974495427, 0.6315798528732792, 0.656550851560408, 0.6160269129660821, 0.6091931462287903, 0.6122773751135795, 0.5927681547980155, 0.5977631922691099, 0.6534473146161726, 0.5801190455113688, 0.6055436980339789, 0.6036851088846883, 0.6741919017607166, 0.6109077843927568, 0.6130748160423771, 0.6636262324548536, 0.588872185637874]","[{'accuracy': 0.4838709677419355, 'f1': 0.6190476190476191, 'sensitivity': 0.9285714285714286, 'specificity': 0.11764705882352941}, {'accuracy': 0.7096774193548387, 'f1': 0.7272727272727273, 'sensitivity': 0.8571428571428571, 'specificity': 0.5882352941176471}, {'accuracy': 0.7096774193548387, 'f1': 0.5714285714285714, 'sensitivity': 0.42857142857142855, 'specificity': 0.9411764705882353}, {'accuracy': 0.6451612903225806, 'f1': 0.6666666666666666, 'sensitivity': 0.7857142857142857, 'specificity': 0.5294117647058824}, {'accuracy': 0.7419354838709677, 'f1': 0.7777777777777778, 'sensitivity': 1.0, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7777777777777778, 'sensitivity': 1.0, 'specificity': 0.5294117647058824}, {'accuracy': 0.7096774193548387, 'f1': 0.64, 'sensitivity': 0.5714285714285714, 'specificity': 0.8235294117647058}, {'accuracy': 0.7741935483870968, 'f1': 0.7878787878787878, 'sensitivity': 0.9285714285714286, 'specificity': 0.6470588235294118}, {'accuracy': 0.7096774193548387, 'f1': 0.7096774193548387, 'sensitivity': 0.7857142857142857, 'specificity': 0.6470588235294118}, {'accuracy': 0.7741935483870968, 'f1': 0.7878787878787878, 'sensitivity': 0.9285714285714286, 'specificity': 0.6470588235294118}, {'accuracy': 0.7096774193548387, 'f1': 0.64, 'sensitivity': 0.5714285714285714, 'specificity': 0.8235294117647058}, {'accuracy': 0.7741935483870968, 'f1': 0.8, 'sensitivity': 1.0, 'specificity': 0.5882352941176471}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7878787878787878, 'sensitivity': 0.9285714285714286, 'specificity': 0.6470588235294118}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.7368421052631579, 'sensitivity': 1.0, 'specificity': 0.4117647058823529}, {'accuracy': 0.8064516129032258, 'f1': 0.7857142857142857, 'sensitivity': 0.7857142857142857, 'specificity': 0.8235294117647058}, {'accuracy': 0.8387096774193549, 'f1': 0.8387096774193549, 'sensitivity': 0.9285714285714286, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.7368421052631579, 'sensitivity': 1.0, 'specificity': 0.4117647058823529}, {'accuracy': 0.7419354838709677, 'f1': 0.6923076923076923, 'sensitivity': 0.6428571428571429, 'specificity': 0.8235294117647058}, {'accuracy': 0.7419354838709677, 'f1': 0.7647058823529411, 'sensitivity': 0.9285714285714286, 'specificity': 0.5882352941176471}, {'accuracy': 0.6774193548387096, 'f1': 0.7368421052631579, 'sensitivity': 1.0, 'specificity': 0.4117647058823529}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}]",COMPLETE
1,0.8387096774193549,2026-07-29 10:20:34.466809,2026-07-29 10:21:27.034628,0 days 00:00:52.567819,0.5,0.00029380279387035364,2.9375384576328313e-06,"{'overall': {'n': 31, 'accuracy': 0.8387096774193549, 'precision': 0.7647058823529411, 'recall': 0.9285714285714286, 'sensitivity': 0.9285714285714286, 'specificity': 0.7647058823529411, 'balanced_accuracy': 0.8466386554621849, 'f1': 0.8387096774193549, 'confusion_matrix': [[13, 4], [1, 13]], 'auc': 0.8445378151260504, 'roc_curve': {'fpr': [0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.4117647058823529, 0.4117647058823529, 1.0], 'tpr': [0.0, 0.0, 0.35714285714285715, 0.35714285714285715, 0.5714285714285714, 0.5714285714285714, 0.6428571428571429, 0.6428571428571429, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7857142857142857, 'precision': 0.8181818181818182, 'recall': 0.9, 'sensitivity': 0.9, 'specificity': 0.5, 'balanced_accuracy': 0.7, 'f1': 0.8571428571428571, 'confusion_matrix': [[2, 2], [1, 9]], 'auc': 0.55, 'roc_curve': {'fpr': [0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0], 'tpr': [0.0, 0.0, 0.3, 0.3, 0.9, 0.9, 1.0, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.8823529411764706, 'precision': 0.6666666666666666, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.8461538461538461, 'balanced_accuracy': 0.9230769230769231, 'f1': 0.8, 'confusion_matrix': [[11, 2], [0, 4]], 'auc': 0.9615384615384616, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.15384615384615385, 0.15384615384615385, 1.0], 'tpr': [0.0, 0.25, 0.75, 0.75, 1.0, 1.0]}}}",regnet_y_400mf_forniceal_palpebral_v2,"[0.9176855837406755, 0.8893572262355259, 0.8894752036957514, 0.8776004655020577, 0.8235550948551723, 0.860035879271371, 0.8582851615081839, 0.8635501881845954, 0.8146886655262539, 0.8450898378073763, 0.7612550874956611, 0.7883667564716469, 0.8369373602121055, 0.801233764408397, 0.7636177904751836, 0.7417318042443724, 0.7237576765268028, 0.7708774075216177, 0.7325320665528174, 0.7043434795068235, 0.7289708714906861, 0.7251186739830744, 0.7269501519851944, 0.7157508913351565, 0.6906325371087003, 0.715367756733278, 0.6596732236901108, 0.7528922671363467, 0.6959986694816018, 0.6680065989494324, 0.6567659305066479, 0.7018124444955061, 0.6649199991810079, 0.6923456228509242, 0.6659939309366706, 0.6480149902454039, 0.6195670068264008, 0.6679657624692333, 0.6400410895850382, 0.6524397605130462, 0.6692882042352845, 0.6571046450511128, 0.6138692634040807, 0.6583153467600037, 0.6168653462208858, 0.634665762486101, 0.6308213075002035, 0.6067811615613042, 0.6264237643910103, 0.5925464699057494, 0.6390488755946256, 0.6055307169349826, 0.6465375715372513, 0.6403848346398802, 0.6037370298995453, 0.5594280001257552, 0.5884522327354976, 0.635520774896453, 0.5812544640229673, 0.6060381604700672, 0.5997549648187599, 0.5810512750327181, 0.5789306342196302, 0.5968681679290979, 0.6009028537743757, 0.5891910981969769, 0.610448416398496, 0.5421948891107727, 0.6114526346427243, 0.589892216280204, 0.5709631655897413, 0.5826789677954044, 0.5942444391802054, 0.5814828848352238, 0.5616162828847665, 0.5408055547143327, 0.5870468665142449, 0.5864708253315517, 0.6334987353710901, 0.5849917612108243, 0.5765672800492267, 0.5598052513031733, 0.5634202373271086, 0.5930857698933608, 0.5772771932640854, 0.6038863756218735, 0.5777020519282542, 0.5643071860683208, 0.5888541932819652, 0.5283154808745092, 0.5776057863722042, 0.5326839174543109, 0.5285189869452496, 0.5803387878703422, 0.5661527705030377, 0.5736905287723152, 0.6043888987327108, 0.5536652358413554, 0.5669410021937623, 0.5461191332259145]","[0.8771035767370655, 0.7951526718754922, 0.8071565416551405, 0.8062825356760333, 0.8149592357297097, 0.8041379970888938, 0.8152815507304284, 0.7986674981732522, 0.7928819271825975, 0.7925379526230597, 0.78012425861051, 0.770874890588945, 0.7623439892645805, 0.7717090883562642, 0.7662577802135099, 0.7558805231125124, 0.745009308861148, 0.7549943558631405, 0.7460589447329121, 0.7481897492562571, 0.7480177206377829, 0.7465685644457417, 0.7333053927267751, 0.7386656326632346, 0.7347552430245184, 0.7188632584387257, 0.7305847387160024, 0.7157377446851423, 0.7190935054133015, 0.6982473807950174, 0.6892601847648621, 0.69696448310729, 0.7060319089120434, 0.7001831839161534, 0.6765724862775495, 0.6809655120295863, 0.6839115254340633, 0.6861085199540661, 0.6878056324297382, 0.7029405409289945, 0.6623423445609308, 0.6781959610600625, 0.6788677553976735, 0.6925749028882673, 0.6629701045251661, 0.6647622162295926, 0.6577655874913738, 0.6577314753686229, 0.6685468785224422, 0.6763482901357836, 0.6698610167349538, 0.6531294065137063, 0.647499838183003, 0.6460761177924371, 0.6551265543506991, 0.6607972893022722, 0.6552196327717074, 0.6368155902431857, 0.6382106792542243, 0.6451198035670865, 0.6344933980895627, 0.6409786785802534, 0.6353434295423569, 0.6403484238732245, 0.6549702825084809, 0.6413052139743682, 0.6311863449312025, 0.6206862907255849, 0.6258936937778227, 0.6324525196706096, 0.6245435043688743, 0.6345402559926433, 0.6223714524699796, 0.6081198550039723, 0.6344777451407525, 0.619266063936295, 0.6260607367561709, 0.60936045742804, 0.6127145376897627, 0.6205905570137885, 0.6055898147244607, 0.6022789074528602, 0.609873132359597, 0.5965871282162205, 0.5995722989882192, 0.6204652603595487, 0.6318895191915573, 0.5951777840814283, 0.6367881624929367, 0.6003275975104301, 0.5932428058116667, 0.598809148996107, 0.5928457062090596, 0.6041309362457644, 0.606911301612854, 0.587710206547091, 0.5920194666231832, 0.606446526704296, 0.59223253207822, 0.5844645038727792]","[{'accuracy': 0.5483870967741935, 'f1': 0.0, 'sensitivity': 0.0, 'specificity': 1.0}, {'accuracy': 0.5806451612903226, 'f1': 0.43478260869565216, 'sensitivity': 0.35714285714285715, 'specificity': 0.7647058823529411}, {'accuracy': 0.5483870967741935, 'f1': 0.5625, 'sensitivity': 0.6428571428571429, 'specificity': 0.47058823529411764}, {'accuracy': 0.5161290322580645, 'f1': 0.4827586206896552, 'sensitivity': 0.5, 'specificity': 0.5294117647058824}, {'accuracy': 0.5483870967741935, 'f1': 0.46153846153846156, 'sensitivity': 0.42857142857142855, 'specificity': 0.6470588235294118}, {'accuracy': 0.5483870967741935, 'f1': 0.46153846153846156, 'sensitivity': 0.42857142857142855, 'specificity': 0.6470588235294118}, {'accuracy': 0.5161290322580645, 'f1': 0.2857142857142857, 'sensitivity': 0.21428571428571427, 'specificity': 0.7647058823529411}, {'accuracy': 0.5161290322580645, 'f1': 0.4, 'sensitivity': 0.35714285714285715, 'specificity': 0.6470588235294118}, {'accuracy': 0.45161290322580644, 'f1': 0.37037037037037035, 'sensitivity': 0.35714285714285715, 'specificity': 0.5294117647058824}, {'accuracy': 0.6451612903225806, 'f1': 0.6666666666666666, 'sensitivity': 0.7857142857142857, 'specificity': 0.5294117647058824}, {'accuracy': 0.5806451612903226, 'f1': 0.6060606060606061, 'sensitivity': 0.7142857142857143, 'specificity': 0.47058823529411764}, {'accuracy': 0.6129032258064516, 'f1': 0.625, 'sensitivity': 0.7142857142857143, 'specificity': 0.5294117647058824}, {'accuracy': 0.5806451612903226, 'f1': 0.5185185185185185, 'sensitivity': 0.5, 'specificity': 0.6470588235294118}, {'accuracy': 0.5483870967741935, 'f1': 0.5, 'sensitivity': 0.5, 'specificity': 0.5882352941176471}, {'accuracy': 0.5483870967741935, 'f1': 0.5, 'sensitivity': 0.5, 'specificity': 0.5882352941176471}, {'accuracy': 0.6129032258064516, 'f1': 0.6, 'sensitivity': 0.6428571428571429, 'specificity': 0.5882352941176471}, {'accuracy': 0.6129032258064516, 'f1': 0.6, 'sensitivity': 0.6428571428571429, 'specificity': 0.5882352941176471}, {'accuracy': 0.7096774193548387, 'f1': 0.6086956521739131, 'sensitivity': 0.5, 'specificity': 0.8823529411764706}, {'accuracy': 0.6129032258064516, 'f1': 0.5714285714285714, 'sensitivity': 0.5714285714285714, 'specificity': 0.6470588235294118}, {'accuracy': 0.6129032258064516, 'f1': 0.5714285714285714, 'sensitivity': 0.5714285714285714, 'specificity': 0.6470588235294118}, {'accuracy': 0.6129032258064516, 'f1': 0.5384615384615384, 'sensitivity': 0.5, 'specificity': 0.7058823529411765}, {'accuracy': 0.6451612903225806, 'f1': 0.5217391304347826, 'sensitivity': 0.42857142857142855, 'specificity': 0.8235294117647058}, {'accuracy': 0.7096774193548387, 'f1': 0.7096774193548387, 'sensitivity': 0.7857142857142857, 'specificity': 0.6470588235294118}, {'accuracy': 0.6451612903225806, 'f1': 0.6206896551724138, 'sensitivity': 0.6428571428571429, 'specificity': 0.6470588235294118}, {'accuracy': 0.6129032258064516, 'f1': 0.6, 'sensitivity': 0.6428571428571429, 'specificity': 0.5882352941176471}, {'accuracy': 0.6129032258064516, 'f1': 0.625, 'sensitivity': 0.7142857142857143, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6129032258064516, 'f1': 0.6, 'sensitivity': 0.6428571428571429, 'specificity': 0.5882352941176471}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6666666666666666, 'sensitivity': 0.7142857142857143, 'specificity': 0.6470588235294118}, {'accuracy': 0.7096774193548387, 'f1': 0.7096774193548387, 'sensitivity': 0.7857142857142857, 'specificity': 0.6470588235294118}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7407407407407407, 'sensitivity': 0.7142857142857143, 'specificity': 0.8235294117647058}, {'accuracy': 0.7096774193548387, 'f1': 0.7096774193548387, 'sensitivity': 0.7857142857142857, 'specificity': 0.6470588235294118}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.72, 'sensitivity': 0.6428571428571429, 'specificity': 0.8823529411764706}, {'accuracy': 0.7419354838709677, 'f1': 0.6666666666666666, 'sensitivity': 0.5714285714285714, 'specificity': 0.8823529411764706}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.6923076923076923, 'sensitivity': 0.6428571428571429, 'specificity': 0.8235294117647058}, {'accuracy': 0.7419354838709677, 'f1': 0.6666666666666666, 'sensitivity': 0.5714285714285714, 'specificity': 0.8823529411764706}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.75, 'sensitivity': 0.8571428571428571, 'specificity': 0.6470588235294118}, {'accuracy': 0.7419354838709677, 'f1': 0.75, 'sensitivity': 0.8571428571428571, 'specificity': 0.6470588235294118}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.6923076923076923, 'sensitivity': 0.6428571428571429, 'specificity': 0.8235294117647058}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.6923076923076923, 'sensitivity': 0.6428571428571429, 'specificity': 0.8235294117647058}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7878787878787878, 'sensitivity': 0.9285714285714286, 'specificity': 0.6470588235294118}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.8387096774193549, 'f1': 0.8387096774193549, 'sensitivity': 0.9285714285714286, 'specificity': 0.7647058823529411}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.75, 'sensitivity': 0.8571428571428571, 'specificity': 0.6470588235294118}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.75, 'sensitivity': 0.8571428571428571, 'specificity': 0.6470588235294118}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.8387096774193549, 'f1': 0.8387096774193549, 'sensitivity': 0.9285714285714286, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7647058823529411, 'sensitivity': 0.9285714285714286, 'specificity': 0.5882352941176471}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.8064516129032258, 'f1': 0.8125, 'sensitivity': 0.9285714285714286, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7586206896551724, 'sensitivity': 0.7857142857142857, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}, {'accuracy': 0.8064516129032258, 'f1': 0.8, 'sensitivity': 0.8571428571428571, 'specificity': 0.7647058823529411}]",COMPLETE
