number,value,datetime_start,datetime_complete,duration,params_dropout_rate,params_learning_rate,params_weight_decay,user_attrs_best_val_metrics,user_attrs_model_name,user_attrs_train_loss_history,user_attrs_val_loss_history,user_attrs_val_overall_metrics_history,state
0,0.7567567567567568,2026-07-29 10:26:45.102898,2026-07-29 10:27:00.852793,0 days 00:00:15.749895,0.2,0.0013292918943162175,0.0007114476009343421,"{'overall': {'n': 31, 'accuracy': 0.7096774193548387, 'precision': 0.6086956521739131, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.47058823529411764, 'balanced_accuracy': 0.7352941176470589, 'f1': 0.7567567567567568, 'confusion_matrix': [[8, 9], [0, 14]], 'auc': 0.7521008403361344, 'roc_curve': {'fpr': [0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 0.47058823529411764, 0.47058823529411764, 0.5294117647058824, 0.5294117647058824, 1.0], 'tpr': [0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.5714285714285714, 0.5714285714285714, 0.6428571428571429, 0.6428571428571429, 0.7857142857142857, 0.7857142857142857, 0.8571428571428571, 0.8571428571428571, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7142857142857143, 'precision': 0.7142857142857143, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.0, 'balanced_accuracy': 0.5, 'f1': 0.8333333333333334, 'confusion_matrix': [[0, 4], [0, 10]], 'auc': 0.45, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0], 'tpr': [0.0, 0.1, 0.2, 0.2, 0.4, 0.4, 0.5, 0.5, 0.7, 0.7, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.7058823529411765, 'precision': 0.4444444444444444, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.6153846153846154, 'balanced_accuracy': 0.8076923076923077, 'f1': 0.6153846153846154, 'confusion_matrix': [[8, 5], [0, 4]], 'auc': 0.8653846153846153, 'roc_curve': {'fpr': [0.0, 0.07692307692307693, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 0.23076923076923078, 0.23076923076923078, 1.0], 'tpr': [0.0, 0.0, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]}}}",mobilenet_v3_small_forniceal_palpebral_v2,"[0.7851394767663917, 0.6914374114704781, 0.6356400263552763, 0.6209942812011355, 0.5663612229483468, 0.5774236422817723, 0.5528202616438573, 0.5356580785342625, 0.5021474247887021, 0.5228504741272959, 0.4794899184687608, 0.523376235345594, 0.49469996471794286, 0.46902138116408365, 0.46402853281319545, 0.4418743256808949, 0.4558846496400379, 0.4497815719267138, 0.471931052451231, 0.49697928728700497, 0.42402940542519496, 0.4300984089471856, 0.4463753092045687, 0.49170031373192663, 0.478723397871264, 0.4313878511287728, 0.43123793480347616, 0.46792891763505484, 0.4395026828156037, 0.43305711843529526, 0.4053326910044871, 0.4305649326772106, 0.4194688754422324]","[0.7896636032289074, 0.7834913672939423, 0.7973721758011849, 0.8101248471967636, 0.8070333388543898, 0.7958019933392925, 0.778889654144164, 0.7598667375503048, 0.7544061041647389, 0.7563225626945496, 0.7508691626210366, 0.7432779458261305, 0.7394632120286265, 0.72925869687911, 0.7142794651369895, 0.7020836876284692, 0.6953001464566877, 0.6828280014376487, 0.6764082456788709, 0.6742849407657501, 0.6776180959516956, 0.6847692083927893, 0.6739067021877535, 0.638029275401946, 0.6242376421728442, 0.6229511807041783, 0.6309037968035667, 0.669577605301334, 0.7017267923201284, 0.6985848747914837, 0.7160270579399601, 0.7228494084650471, 0.7339839243119762]","[{'accuracy': 0.45161290322580644, 'f1': 0.6046511627906976, 'sensitivity': 0.9285714285714286, 'specificity': 0.058823529411764705}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}, {'accuracy': 0.45161290322580644, 'f1': 0.6222222222222222, 'sensitivity': 1.0, 'specificity': 0.0}, {'accuracy': 0.45161290322580644, 'f1': 0.6222222222222222, 'sensitivity': 1.0, 'specificity': 0.0}, {'accuracy': 0.45161290322580644, 'f1': 0.6222222222222222, 'sensitivity': 1.0, 'specificity': 0.0}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}, {'accuracy': 0.4838709677419355, 'f1': 0.6190476190476191, 'sensitivity': 0.9285714285714286, 'specificity': 0.11764705882352941}, {'accuracy': 0.5806451612903226, 'f1': 0.6666666666666666, 'sensitivity': 0.9285714285714286, 'specificity': 0.29411764705882354}, {'accuracy': 0.5483870967741935, 'f1': 0.65, 'sensitivity': 0.9285714285714286, 'specificity': 0.23529411764705882}, {'accuracy': 0.5483870967741935, 'f1': 0.6666666666666666, 'sensitivity': 1.0, 'specificity': 0.17647058823529413}, {'accuracy': 0.5806451612903226, 'f1': 0.6829268292682927, 'sensitivity': 1.0, 'specificity': 0.23529411764705882}, {'accuracy': 0.6451612903225806, 'f1': 0.717948717948718, 'sensitivity': 1.0, 'specificity': 0.35294117647058826}, {'accuracy': 0.7096774193548387, 'f1': 0.7567567567567568, 'sensitivity': 1.0, 'specificity': 0.47058823529411764}, {'accuracy': 0.7096774193548387, 'f1': 0.7567567567567568, 'sensitivity': 1.0, 'specificity': 0.47058823529411764}, {'accuracy': 0.7096774193548387, 'f1': 0.7567567567567568, 'sensitivity': 1.0, 'specificity': 0.47058823529411764}, {'accuracy': 0.6451612903225806, 'f1': 0.6857142857142857, 'sensitivity': 0.8571428571428571, 'specificity': 0.47058823529411764}, {'accuracy': 0.6774193548387096, 'f1': 0.7222222222222222, 'sensitivity': 0.9285714285714286, 'specificity': 0.47058823529411764}, {'accuracy': 0.6774193548387096, 'f1': 0.7058823529411765, 'sensitivity': 0.8571428571428571, 'specificity': 0.5294117647058824}, {'accuracy': 0.6451612903225806, 'f1': 0.6451612903225806, 'sensitivity': 0.7142857142857143, 'specificity': 0.5882352941176471}, {'accuracy': 0.5806451612903226, 'f1': 0.5806451612903226, 'sensitivity': 0.6428571428571429, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.6451612903225806, 'f1': 0.6206896551724138, 'sensitivity': 0.6428571428571429, 'specificity': 0.6470588235294118}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.7096774193548387, 'f1': 0.6896551724137931, 'sensitivity': 0.7142857142857143, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6451612903225806, 'f1': 0.5925925925925926, 'sensitivity': 0.5714285714285714, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6451612903225806, 'f1': 0.5925925925925926, 'sensitivity': 0.5714285714285714, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.6451612903225806, 'f1': 0.56, 'sensitivity': 0.5, 'specificity': 0.7647058823529411}]",COMPLETE
1,0.7741935483870968,2026-07-29 10:27:00.853220,2026-07-29 10:27:27.472538,0 days 00:00:26.619318,0.5,0.00029380279387035364,2.9375384576328313e-06,"{'overall': {'n': 31, 'accuracy': 0.7741935483870968, 'precision': 0.7058823529411765, 'recall': 0.8571428571428571, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765, 'balanced_accuracy': 0.7815126050420168, 'f1': 0.7741935483870968, 'confusion_matrix': [[12, 5], [2, 12]], 'auc': 0.76890756302521, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.47058823529411764, 0.47058823529411764, 1.0], 'tpr': [0.0, 0.07142857142857142, 0.14285714285714285, 0.14285714285714285, 0.21428571428571427, 0.21428571428571427, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7142857142857143, 'precision': 0.8, 'recall': 0.8, 'sensitivity': 0.8, 'specificity': 0.5, 'balanced_accuracy': 0.65, 'f1': 0.8, 'confusion_matrix': [[2, 2], [2, 8]], 'auc': 0.5, 'roc_curve': {'fpr': [0.0, 0.25, 0.25, 0.5, 0.5, 1.0, 1.0], 'tpr': [0.0, 0.0, 0.4, 0.4, 0.8, 0.8, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.8235294117647058, 'precision': 0.5714285714285714, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.7692307692307693, 'balanced_accuracy': 0.8846153846153846, 'f1': 0.7272727272727273, 'confusion_matrix': [[10, 3], [0, 4]], 'auc': 0.9423076923076923, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 1.0], 'tpr': [0.0, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]}}}",mobilenet_v3_small_forniceal_palpebral_v2,"[0.805477516180804, 0.7740742081687564, 0.7410943204042862, 0.7500589964341144, 0.7252699943626819, 0.7000444032707993, 0.6966751631425352, 0.7013560618673053, 0.6828697510317069, 0.6935084855475393, 0.6548980892110033, 0.6456466779416922, 0.6437409207934425, 0.660396621543534, 0.643611761380215, 0.6617096694959265, 0.6296274098409277, 0.6427069280017801, 0.6109483732658179, 0.6321664371458041, 0.6097088898120283, 0.6010566317305273, 0.5959840802108349, 0.5615066549404949, 0.5808864969785522, 0.5743143566611673, 0.586978251634001, 0.605197947041518, 0.5720958961110537, 0.5671005317953979, 0.5623232337082325, 0.5425385196192735, 0.5239675243695577, 0.5403663065968728, 0.54718000710416, 0.5283395254693064, 0.5700790886165333, 0.5636229669155718, 0.5406865668134625, 0.5349963347928054, 0.5529331483808505, 0.5294219117586304, 0.5521921211359452, 0.6036230992703211, 0.5221709475225332, 0.4983536374001276, 0.5416143994753052, 0.5216891700718679, 0.5386382495464922, 0.520576981662893, 0.5163194374973271, 0.5434770675338044, 0.47315269181517516, 0.4900253297520333, 0.5190984278309102, 0.50016518352794]","[0.8094740990669497, 0.8008004446183482, 0.8005138193407366, 0.7949103789944802, 0.7897170705180014, 0.7865144879587235, 0.7835359361863905, 0.7799744971336857, 0.7781766403105951, 0.7779160295763323, 0.7799292898947193, 0.7808699742440255, 0.7779335802601229, 0.7727155550833671, 0.7652766377695145, 0.7597870634448144, 0.756261492929151, 0.7519156682875848, 0.7500724888616993, 0.7437295259967927, 0.7355263598503605, 0.7253487552365949, 0.7175946427929786, 0.7116003901727738, 0.7032609860743245, 0.6980002234058995, 0.6950655387293908, 0.695220067616432, 0.6907520371098672, 0.6939295251523295, 0.7011449923438411, 0.7040024265166251, 0.7025665217830289, 0.6960925604066541, 0.6879514417340679, 0.6810424106736337, 0.6772189967093929, 0.6737401802693644, 0.6729566925956357, 0.6670055687427521, 0.6678364517227295, 0.6625303568378571, 0.662952906662418, 0.6580966672589702, 0.656206254997561, 0.6542121643020261, 0.6541113805386328, 0.6545178111522428, 0.6508935843744585, 0.6517022088650735, 0.6518945838174512, 0.6538496719252679, 0.654077596241428, 0.6534010171890259, 0.6554751088542323, 0.6529227312534086]","[{'accuracy': 0.4838709677419355, 'f1': 0.6, 'sensitivity': 0.8571428571428571, 'specificity': 0.17647058823529413}, {'accuracy': 0.5806451612903226, 'f1': 0.6060606060606061, 'sensitivity': 0.7142857142857143, 'specificity': 0.47058823529411764}, {'accuracy': 0.5806451612903226, 'f1': 0.6285714285714286, 'sensitivity': 0.7857142857142857, 'specificity': 0.4117647058823529}, {'accuracy': 0.5483870967741935, 'f1': 0.65, 'sensitivity': 0.9285714285714286, 'specificity': 0.23529411764705882}, {'accuracy': 0.6451612903225806, 'f1': 0.6857142857142857, 'sensitivity': 0.8571428571428571, 'specificity': 0.47058823529411764}, {'accuracy': 0.5806451612903226, 'f1': 0.6285714285714286, 'sensitivity': 0.7857142857142857, 'specificity': 0.4117647058823529}, {'accuracy': 0.6129032258064516, 'f1': 0.6, 'sensitivity': 0.6428571428571429, 'specificity': 0.5882352941176471}, {'accuracy': 0.6451612903225806, 'f1': 0.6206896551724138, 'sensitivity': 0.6428571428571429, 'specificity': 0.6470588235294118}, {'accuracy': 0.6451612903225806, 'f1': 0.6206896551724138, 'sensitivity': 0.6428571428571429, 'specificity': 0.6470588235294118}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6666666666666666, 'sensitivity': 0.7142857142857143, 'specificity': 0.6470588235294118}, {'accuracy': 0.6774193548387096, 'f1': 0.6875, 'sensitivity': 0.7857142857142857, 'specificity': 0.5882352941176471}, {'accuracy': 0.6774193548387096, 'f1': 0.7058823529411765, 'sensitivity': 0.8571428571428571, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.7058823529411765, 'sensitivity': 0.8571428571428571, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.7058823529411765, 'sensitivity': 0.8571428571428571, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.7058823529411765, 'sensitivity': 0.8571428571428571, 'specificity': 0.5294117647058824}, {'accuracy': 0.6774193548387096, 'f1': 0.6875, 'sensitivity': 0.7857142857142857, 'specificity': 0.5882352941176471}, {'accuracy': 0.7096774193548387, 'f1': 0.7096774193548387, 'sensitivity': 0.7857142857142857, 'specificity': 0.6470588235294118}, {'accuracy': 0.7419354838709677, 'f1': 0.7142857142857143, 'sensitivity': 0.7142857142857143, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.7096774193548387, 'f1': 0.6666666666666666, 'sensitivity': 0.6428571428571429, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.6774193548387096, 'f1': 0.6153846153846154, 'sensitivity': 0.5714285714285714, 'specificity': 0.7647058823529411}, {'accuracy': 0.6451612903225806, 'f1': 0.5925925925925926, 'sensitivity': 0.5714285714285714, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.6774193548387096, 'f1': 0.6428571428571429, 'sensitivity': 0.6428571428571429, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7741935483870968, 'f1': 0.7741935483870968, 'sensitivity': 0.8571428571428571, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}, {'accuracy': 0.7419354838709677, 'f1': 0.7333333333333333, 'sensitivity': 0.7857142857142857, 'specificity': 0.7058823529411765}]",COMPLETE
2,0.7027027027027027,2026-07-29 10:27:27.472841,2026-07-29 10:27:32.510102,0 days 00:00:05.037261,0.5,0.006358358856676255,0.000133112160807369,"{'overall': {'n': 31, 'accuracy': 0.6451612903225806, 'precision': 0.5652173913043478, 'recall': 0.9285714285714286, 'sensitivity': 0.9285714285714286, 'specificity': 0.4117647058823529, 'balanced_accuracy': 0.6701680672268908, 'f1': 0.7027027027027027, 'confusion_matrix': [[7, 10], [1, 13]], 'auc': 0.7268907563025211, 'roc_curve': {'fpr': [0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.4117647058823529, 0.4117647058823529, 0.7647058823529411, 0.7647058823529411, 1.0], 'tpr': [0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.35714285714285715, 0.35714285714285715, 0.42857142857142855, 0.42857142857142855, 0.5714285714285714, 0.5714285714285714, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7857142857142857, 'precision': 0.8181818181818182, 'recall': 0.9, 'sensitivity': 0.9, 'specificity': 0.5, 'balanced_accuracy': 0.7, 'f1': 0.8571428571428571, 'confusion_matrix': [[2, 2], [1, 9]], 'auc': 0.6499999999999999, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 1.0, 1.0], 'tpr': [0.0, 0.1, 0.3, 0.3, 0.5, 0.5, 0.9, 0.9, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.5294117647058824, 'precision': 0.3333333333333333, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.38461538461538464, 'balanced_accuracy': 0.6923076923076923, 'f1': 0.5, 'confusion_matrix': [[5, 8], [0, 4]], 'auc': 0.8076923076923077, 'roc_curve': {'fpr': [0.0, 0.07692307692307693, 0.07692307692307693, 0.23076923076923078, 0.23076923076923078, 0.38461538461538464, 0.38461538461538464, 1.0], 'tpr': [0.0, 0.0, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]}}}",mobilenet_v3_small_forniceal_palpebral_v2,"[0.685441382888223, 0.5936627560326843, 0.5002600656074732, 0.46781638609308773, 0.5016719796219651, 0.5028162626993089, 0.5287514008632322, 0.5075228850857741, 0.5698513757614863, 0.43108572886914626, 0.48798661167118823]","[0.845835433852288, 0.7728181923589399, 0.7430798757460809, 0.7393915095636922, 0.7671941768738532, 0.7805534812711901, 0.7822578760885424, 0.7979980264940569, 0.7942065423534762, 0.8563103214386971, 0.8288996642635714]","[{'accuracy': 0.5161290322580645, 'f1': 0.21052631578947367, 'sensitivity': 0.14285714285714285, 'specificity': 0.8235294117647058}, {'accuracy': 0.6451612903225806, 'f1': 0.5925925925925926, 'sensitivity': 0.5714285714285714, 'specificity': 0.7058823529411765}, {'accuracy': 0.6129032258064516, 'f1': 0.6842105263157895, 'sensitivity': 0.9285714285714286, 'specificity': 0.35294117647058826}, {'accuracy': 0.6451612903225806, 'f1': 0.7027027027027027, 'sensitivity': 0.9285714285714286, 'specificity': 0.4117647058823529}, {'accuracy': 0.6451612903225806, 'f1': 0.7027027027027027, 'sensitivity': 0.9285714285714286, 'specificity': 0.4117647058823529}, {'accuracy': 0.6451612903225806, 'f1': 0.7027027027027027, 'sensitivity': 0.9285714285714286, 'specificity': 0.4117647058823529}, {'accuracy': 0.6129032258064516, 'f1': 0.6666666666666666, 'sensitivity': 0.8571428571428571, 'specificity': 0.4117647058823529}, {'accuracy': 0.6129032258064516, 'f1': 0.6666666666666666, 'sensitivity': 0.8571428571428571, 'specificity': 0.4117647058823529}, {'accuracy': 0.5806451612903226, 'f1': 0.6486486486486487, 'sensitivity': 0.8571428571428571, 'specificity': 0.35294117647058826}, {'accuracy': 0.45161290322580644, 'f1': 0.6046511627906976, 'sensitivity': 0.9285714285714286, 'specificity': 0.058823529411764705}, {'accuracy': 0.5806451612903226, 'f1': 0.6666666666666666, 'sensitivity': 0.9285714285714286, 'specificity': 0.29411764705882354}]",COMPLETE
3,0.6511627906976745,2026-07-29 10:27:32.510373,2026-07-29 10:27:36.254087,0 days 00:00:03.743714,0.5,0.03142880890840111,4.335281794951567e-06,"{'overall': {'n': 31, 'accuracy': 0.5161290322580645, 'precision': 0.4827586206896552, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.11764705882352941, 'balanced_accuracy': 0.5588235294117647, 'f1': 0.6511627906976745, 'confusion_matrix': [[2, 15], [0, 14]], 'auc': 0.6764705882352942, 'roc_curve': {'fpr': [0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.35294117647058826, 0.35294117647058826, 0.47058823529411764, 0.47058823529411764, 0.5882352941176471, 0.5882352941176471, 0.7058823529411765, 0.7058823529411765, 0.8823529411764706, 0.8823529411764706, 1.0], 'tpr': [0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.5, 0.5, 0.6428571428571429, 0.6428571428571429, 0.7857142857142857, 0.7857142857142857, 0.8571428571428571, 0.8571428571428571, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]}}, 'India': {'n': 14, 'accuracy': 0.7142857142857143, 'precision': 0.7142857142857143, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.0, 'balanced_accuracy': 0.5, 'f1': 0.8333333333333334, 'confusion_matrix': [[0, 4], [0, 10]], 'auc': 0.675, 'roc_curve': {'fpr': [0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0], 'tpr': [0.0, 0.1, 0.3, 0.3, 0.7, 0.7, 0.8, 0.8, 0.9, 0.9, 1.0]}}, 'Italy': {'n': 17, 'accuracy': 0.35294117647058826, 'precision': 0.26666666666666666, 'recall': 1.0, 'sensitivity': 1.0, 'specificity': 0.15384615384615385, 'balanced_accuracy': 0.5769230769230769, 'f1': 0.42105263157894735, 'confusion_matrix': [[2, 11], [0, 4]], 'auc': 0.9038461538461539, 'roc_curve': {'fpr': [0.0, 0.07692307692307693, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 1.0], 'tpr': [0.0, 0.0, 0.75, 0.75, 1.0, 1.0]}}}",mobilenet_v3_small_forniceal_palpebral_v2,"[0.5938561173523365, 0.7582486253611895, 0.8116978443398768, 0.9176578735615931, 0.8617297267021776, 0.7471523674166932, 0.8388339692638034, 0.8117374287170618]","[1.0227849714217647, 1.8992565447284329, 2.6267963840115454, 3.0416107946826565, 2.691206670576526, 2.5633241591915006, 2.553946864220404, 2.4813982902034635]","[{'accuracy': 0.5161290322580645, 'f1': 0.5161290322580645, 'sensitivity': 0.5714285714285714, 'specificity': 0.47058823529411764}, {'accuracy': 0.5161290322580645, 'f1': 0.6511627906976745, 'sensitivity': 1.0, 'specificity': 0.11764705882352941}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}, {'accuracy': 0.5161290322580645, 'f1': 0.6511627906976745, 'sensitivity': 1.0, 'specificity': 0.11764705882352941}, {'accuracy': 0.5161290322580645, 'f1': 0.6511627906976745, 'sensitivity': 1.0, 'specificity': 0.11764705882352941}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}, {'accuracy': 0.4838709677419355, 'f1': 0.6363636363636364, 'sensitivity': 1.0, 'specificity': 0.058823529411764705}]",COMPLETE
